req,res
나 요새 영화 안본지 꽤 오래 되어서 영화관에 한번 가야할거 같아,너무 좋지/보고싶은 장르가 있니?
아니 없어!,그럼 뭐 보러 가고 싶은데 ?
그냥 조조 타임에 가서 제일 빠른 시간대 영화 보고 나오려고,영화를 안정하고 가는거야?
응! 그것도 나름 재밌더라고,그것도 재밌겠다
정하고 가면 내가 보던 장르만 봐서,그럼 진짜 재미없으면 어떡해?
그래서 조조로 보러 가는거야! 돈 아까울 일 없게,아 ㅋㅋ 현명한 소비자다
찰옥수수 좋아해?,어렸을땐 좋아했는데 지금은 그냥 그래 ㅋㅋ
아 진짜? 나는 진짜 좋아하는데,먹고나면 손 끈적거리는 느낌이 싫어서 옥수수 잘 안먹게되더라고ㅠㅠ
나는 찰옥수수랑 콜라랑 같이 먹는 게 그렇게 맛있더라고,아 맛있지... 확실히 맛은 있는데 귀찮아서 안먹는겈 ㅋㅋ
아 손 좀 끈적거리긴 하지,응응 그 옛날 시장에서 파는 찰옥수수 진짜 맛있는데.../그 한입 쭙 빨았을때 느껴지는 달달함...
그니까 나는 이게 되게 뜬금포 없는 조합 이라고 생각했는데 생각해 보니까 팝콘도 옥수수에 콜라잖아,아 맞네 ㅋㅋ 똑똑한데...?
아 그거 맛있지 완전,엉엉 완전 맛있어
그니까 완전 맛있는데 먹고 싶다 내일 시장에 가서 사야 되겠다,먹고 사진보내조
청년주택 같은 건 어때?,입주만 가능하면 좋지
다 같이 사는 형태인건가?,혼자 살 수도 있어
그렇구나 1인실 다인실 같은 개념인가봐,쉐어형태 원룸형태 다양하더라
나는 원룸 형태가 잘 맞을 것 같아,응 원룸형이 좋지
청년들을 위한 주거가 많아지면 좋겠다,맞아 주거비가 상당히 부담돼
다들 이상형 있어?,응 나는 잘생기고 키크고 목소리 좋은사람
그럼 싫어하는 사람 유형 있어?,못생기고 뚱뚱하고 목소리 안좋고 잘 안씻는 사람
나 곧 결혼해 애들아,진짜? 배우자 소개 시켜줘야지
결혼정보회사 어떻게 생각해?,괜찮다고 생각해
프로포즈 어떻게 하는게 좋을까,아무래도 차 트렁크에서 풍선 엄청 튀어나오는게 좋지 않을까?
혹시 배드민턴 잘 쳐?,내가 가장 못하는 운동 중 하나야
채를 이용한 운동을 잘 못해?,응 나는 둥근 공을 이용하는 걸 좋아해
그럼 탁구도 못해?,탁구는 조금 잘 치는 편이야
정말 둥근 공을 이용하는 스포츠를 잘 하는구나!,맞아 너는 배드민턴 잘 치니?
응 난 재밌어서 어릴 때부터 자주 쳤어,잘한다니 정말 부럽다
나 이번에 퍼즐 게임을 새로 샀어,와 어떤 게임인지 알려줄 수 있어?
응 퍼즐을 맞추면서 주인공의 이야기를 진행하는 게임이야,완전 재미있겠다 퍼즐 난이도는 어떤 것 같아?
내 생각에는 앞 부분은 쉬운데 뒤로 갈수록 어려울 것 같아,그렇구나 역시 쉽기만 한 게임은 없나봐
너는 새로 게임 시작했다고 들었는데 어때?,아 록맨을 새로 해보고 있는데 생각보다 재미있어
옛날 게임이라고 무시하면 안되겠구나,맞아 예전 게임이 오히려 퀄리티 높은 경우도 있어
눈 내리면 운전하기 진짜 무섭지 않아?,그거 보단 길 막히는게 더 무서워ㅜㅜ/집에 가는데 한시간 걸려
아 ㅋㅋ 나 저번에 눈오는날 길가는데 내리막길에서 차가 미끄러지는거 봤어,그래서 난 눈오는게 정말 싫어 ㅠㅠ/눈은 하늘에서 내리는 쓰레기야
눈 내릴때 기분은 좋잖아~,그런건 잠깐이잖아 하하/너 눈 많이 올때 길에서 넘어져 본 적 있어?
진짜 창피했어,ㅋㅋ 나도 그런적 있어서 엄청 창피했는데 하하 다들 그런 경험 있구나
이번에 이사 온 집 근처에 썰매 스팟있던데 같이 탈래?,우와 진짜 재밌겠다 하하/우리집에 썰매도 있어!
원래 이런 건 그냥 밀가루 포대로 타야 재밌는거야 ㅋㅋ,ㅋㅋ 그럼 내가 가게에서 밀가루 포대 가져갈게
블로그마켓에서 물건 사본적 있어?,어! 있어!
뭐 샀는데?,나 슬라임 사봤어!
슬라임? 의외인데?,블로그 마켓에서 한정판으로 파는게 꽤 많아서 거기서 샀지!
나는 옷 봤는데 예쁘길래 살까 하다가 블로그마켓에서 물건 사도 괜찮은가 싶어서,난 옷이 아니라 슬라임 샀지만 괜찮던데?
그래? 그럼 한번 사볼까?,가격대 괜찮으면 한번 사봐~!
여러벌 골라놨거든,응 배송비 아깝더라도 혹시 모르니 시험삼아서 하나만 사 봐~
너 검은사제들 재밌게 봤니?,음...응 나름 재밌게 봤어.
그럼 사바하는?,검은 사제들 보다 사바하가 조금 더 재밌었던 것 같아.
오 그러면 그 검은사제들이랑 사바하 만든 감독님이 다음 작품 찍고 계시다고 하더라구.,오... 이번에도 종교 오컬트인가.
응 무속신앙 관련된 거 였던듯?,와 나 무속신앙 관련 얘기 좋아하는데 이번 것도 챙겨봐야겠다.
최민식 배우 나온다 했던 거 같아.,오... 아직 크랭크인 안된 거야?
지금은 아마 찍고 있을 걸.,그럼 개봉까지는 한 일 년은 걸리겠다.
오늘 전세집을 알아보러 다녔어,지금 월세 사는데 이사가는거야?
응 전세로 가야 아무래도 방세가 절약되니까,그렇구나 자가를 빨리 구할 수 있으면 좋을텐데
그러게 말이야 내 집 마련이 정말 힘들구나,어려운 일이긴 하지만 열심히 하면 될거야
청년들을 위한 대출 시스템이 더 많아지면 좋겠어,다양한 대출이 있지만 지금은 이용하기가 어렵다네
대출 없이는 집 사기 힘들텐데 큰일이다,집값이 더 오르는 중이라 더 힘들어질 것 같아
결혼은 언제하는게 적당하다고 생각해?,난 차있고 집생겼을때
결혼전 연애 횟수는 몇 번이 적당하다고 생각해?,난 한 40번정도는 해봐야 한다고 생각해
연인끼리 싸우고나서 바로 푸는편이야?,나는 시간을 좀 갖는 편이야
그럼 너희들은 어떤사람이 이상형이야?,난 말 이쁘게 하고 예의 바른 사람
기념일도 챙기겠네?,당연하지 기념일이 얼마나 중요한데~
좋아하는 운동 있어?,나는 축구를 가장 좋아해
축구를 직접 하는 것도 좋아해?,응 나는 축구할 때 느껴지는 느낌을 좋아해
축구할 때 어떤 느낌이 드는데?,엔돌핀이 온몸을 휘감는 느낌이 들어
뛰면서 쾌감을 느끼는구나,맞아 그리고 승리에 대한 감각도 좋아
경기가 잘 풀릴 때는 짜릿할 것 같아,맞아 특히 패스가 성공했을 때 짜릿해
내일 PC방이나 같이 갈까,그래 가서 무슨 게임 할까?
오랜만에 검은사막 어때?,오 나는 메이플스토리 생각했는데
PC방이면 뭔가 그래픽 좋은 게임을 해야 할 것 같아,하긴 모니터나 그래픽 사양이 좋으니까 말이지
나중에 집에 그렇게 차려놓고 싶다,게임 많이 하는 사람들은 PC방처럼 해놓더라고
PC도 고사양으로 맞추려면 돈이 꽤 들어서 부담스러워,맞아 요즘은 그래픽카드가 많이 비싸져서 더해
너 볼라벤때 기억나?,아 기억나 하하/그때 우리 학교 다닐때 맞지?
응 ㅋㅋ 나 간판 날라다니는 것 도 봤어 ㅋㅋ,맞아 ㅋㅋ 심지어 건물 옥상에서 물탱크도 떨어졌었어
헐 진짜? 사람은 안다쳤었어?,안다쳤던거 같아 하하 집 갈때 무서웠는데
그 때 진짜 학교 안가는줄 알았는데,그때 태풍이 심각하긴 했지 ㅋㅋ
나는 그 때 만큼 강령할 태풍은 못 겪은 것 같아,아니야 매미가 아마 더 심했을껄?
아 그래? 난 체감상 볼라벤이 더 심했 던 것 같아,그런 태풍이 앞으로도 안 생겨야 할텐데ㅜㅜ
오늘 부산 국제 영화제 가서 기념품샵 갔는데 재난지원금으로 결제 되더라!,그런 것도 결제 되는구나
나도 될지 안 될지 몰랐는데 되더라구!,기념품샵 부스를 차려 놓는거야?
응! 영화제 기념으로 따로 차려서,오... 뭐뭐 샀는데?
뱃지 두개 샀어!,그런 가격 얼마 해?
뱃지 개당 8천원 ㅠㅠ,좀 비싼 거 아니야?
근데 기념이니까~!,하긴 추억을 사는 거니까 가격이 너무 비싼 건 아니네
요새 애기들은 타요 보나?,아니 요즘은 꼬마기차 띠띠뽀 보는 거 같더라
우리 때는 토마스 만화 봤었는데,ㅋㅋ 근데 요즘은 띠띠뽀야
그럼 타요랑 뽀로로는?,아니 그것도 같이 유명해 ㅋㅋ
핑크퐁도?,응 그것도 꾸준히 인기많더라
되게 롱런한다,응 띠띠뽀가 타요에서 만든 거라서 똑같이 생겼어^^
애기들 보는 만화라 그런가,응 조카가 진짜 좋아해
나 현지에서 먹힐까 보고 짜장면 만들어 봤더니 너무 맛있어서,응응!
거기 나온거 다른 것도 해보고 싶었거든?,어 맞아 되게 메뉴 많잖어
근데 진짜 짜장면이 제일 쉬워 재료 준비가,오 그렇구나. 그럼 다른 것도 해먹어 본거 있어?
다른 거는 재료 준비가 너무 어려워 귀찮고…,ㅋㅋ 나 그게 한번 먹어보고싶어 이연복 동파육!
멘보샤 해보고 싶었는데 귀찮아서 여태 미뤗어 ㅋㅋ,멘보샤도 진짜 맛있어보이더라 ㅋㅋ
엉 그치그치 ㅋㅋ,엉 이연복 식당 예약하려면 적어도 한달전에 해야된다던데.../한번 가보고싶어ㅠㅠ
짜장면은 한번 해 봐 봐 진짜 쉽고 맛있어,알았어 시간나는 날에 해본다!
~데이 할때 다 신경쓰는 편이야?,아니 그런 것 까지 챙기려면 머리아파
배우자 여성 남성 수입 누가더 많아야 한다고 생각해?,요새는 그런것 없이 더 많이 버는 쪽이 더 많이 모으면 된다고 생각해
요새도 남자가 집 여자가 혼수 해오나?,그런 고정 관념은 버려야 한다고 생각해
육아는 여자가 해야하는거지?,에이 그런게 어딨어
청첩장 수기로 작성해서 주는게 좋아 아니면 카톡으로 초대하는게 좋아?,아무래도 수기로 작성해서 주는게 낭만있지 않아?
축구보러 가장 멀리 가본게 어디야?,나는 수원에 가본게 가장 멀었던 것 같아
너는 뭘 타고 갔어?,나는 구단에서 비용을 받고 태워다 주었어
나도 구단에서 운영하는 원정 버스를 타고 갔어!,비용에 밥값도 들어가서 좋지 않아?
맞아 게다가 원정 버스는 팬들이 같이 타는거라 더 재밌어,맞아 거기 팬들이랑 친해지는 재미가 있어
같이 축구보던 친구가 있었어?,나는 중학교 부터 같이 가던 친구가 있었어
친구와 함께 보드게임 동아리에 들어가기로 했어,보드게임은 잘 모르는데 재미있니?
응 다같이 즐길 수 있어서 참 재미있어,어떤 보드게임을 주로 하니?
나는 모노폴리가 제일 재미있는 것 같아,그건 어떤 게임인지 궁금하네
부루마블과 비슷한데 훨씬 복잡해,나도 부루마블은 어릴 때 재밌게 했어
모노폴리 말고도 재미있는 보드게임이 참 많아,기회가 되면 같이 해보면 좋겠다
너는 무슨 계절 제일 좋아해?,난 봄이 제일 좋아 하하/딱 반팔 입기 전 날씨
봄은 더워,가을은 너무 짧지 않아?
맞아 ㅠㅠ 그래서 진짜 아쉬워,이번 가을에는 단풍 축제 가야지 하하
가을이 한 다섯달 되면 좋을텐데 ㅋㅋ 단풍축제는 뭐 하는 거야?,그냥 단풍 구경하는거지 뭐 하하
그럼 축제가 아니라도 그냥 구경하면 되잖아 ㅋㅋ,맛있는거 많이 팔고 공연도 해 하하
오 ㅋㅋ 그건 괜찮네~ 나도 같이 가고싶다,시간나면 같이 가자 하하/거기 풍경이 진짜 좋아
닥터슬럼프 기억나?,아리 나오는거였나?
맞아 그거 가끔씩 생각나,근데 아리 로봇이야?
응 로봇이었어!,아 그냥 특이한 캐릭터인줄 알았어
지금 생각해보면 AI 캐릭터인듯?,사이보그네
응 맞을거야 어렸을때는 그런게 뭔지 이해 못했지만,지금 생각해보면 공상과학 만화였네
맞아 ㅋㅋ 그때 은근히 공상과학 만화가 많았어,에반게리온 이런거 였나?
팝콘 얘기하니까 팝콘 먹고 싶어,팝콘 맛있지... 팝콘도 약간 배부른지 모르고 술술 들어가
내가 예전에 팝콘을 집에서 맛있게 해 보려고,팝콘도 집에서 해먹어?
유튭보고 캬라멜 팝콘을 한번 만들어 봤거든?,오오 잘됐어?
그 왜 봉다리 팝콘 있잖아 렌지에 튀기는 거,엉엉 그거+설탕인가?
카라멜소스는 직접 보고 따라해 봤거든?,아아 카라멜소스구나 어케됐어 ㅋㅋ
그거 그냥 사먹어야 되겠다 ㅋㅋ ㅋㅋ ㅋㅋ,앜 ㅋㅋ 어려웠구나?
뭐 이런 생각했지 아니 팝콘이 질척 해,아 소스 양 맞추기가 어려워서 긍가?
연인에게 이벤트해 준 적 있어?,응 나는 편지랑 선물 들고 몰래 공항 마중나가기!
나중에 결혼하면 육아는 누가 맡을 거야?,난 내가 맡으려고./난 나만 믿거든
로즈데이 지났나?,아 빨간 장미꽃 선물하는 날? 지났을거야
욜로랑 비슷한 거 아닌가?,아냐 딩크족은 결혼하고 아이만 안 갖는 부부를 말하는 거야!
그럼 차라리 비혼이 낫지 않아?,그래도 배우자가 있는 게 더 좋은 듯
너도 이번 올림픽으로 양궁에 관심이 생겼구나,맞아 항상 좋은 성적을 내주는게 대단해
그리고 생긴 것도 귀여워,그런 선수가 있어야 그 스포츠가 흥행할 수 있는 것 같아
맞아 스타 선수의 존재가 있어야 국민들이 관심을 주잖아,나는 이번 기회부터 양궁 보기 시작하려고
이번에 드디어 항아리 게임을 클리어했어,와 축하해 너 진짜 대단하구나
사실 마지막에 실수했는데 운이 정말 좋았지,운도 실력이라는데 정말 고생 많았어
그렇게 말해줘서 고마워 요즘은 어떤 게임 해?,난 메이플 스토리 하는데 진짜 재미있더라
나도 오랜만에 메이플 다시 시작해볼까?,지금 오면 신규유저 환영 장비가 있대
그렇구나 추억의 게임 다시 해봐야겠다,그래그래 우리 같이 플레이해보자
이번 여름 진짜 덥지 않았어?,맞아 ㅜㅜ 엄청 습했어
비 진짜 많이와서 짜증났어,나도 그랬어 하하/대신 모기가 별로 없었던거 같아
여러모로 최악의 여름이었어,아 그래? ㅋㅋ 난 계곡 가서 재밌게 놀아서 좋았던 여름이었어
너 물에 들어가지도 않았잖아 ㅋㅋ,그래도 가서 고기도 구워 먹고 즐거웠어 하하
내년 여름에는 많이 안더웠으면 좋겠다,맞아 ㅜㅜ 진짜 걷기만 해도 더워서 쓰러질거 같더라
적어도 비라도 조금만 내렸으면 좋겠어,나도 여름에 비오는거 싫어 ㅜㅜ
