req,res
아하 니트나 가디건 이런거?,오 맞아 니트 보고 있었어 ㅋㅋ
아하 요즘 딱 입을 때니까,웅웅 ㅋㅋ 근데 너무 비싸
맞아 니트 웨어는 다 비싸지,그래서 더 사야하는데 못사겠어ㅠㅠ
이번 건강검진도 정상으로 무사히 통과했어,다행이다 특별한 이상이 없어서 좋겠어
너는 결과가 어떻게 나왔어?,나도 전부 다 정상으로 나왔어
우리 둘 다 건강해서 정말 기쁘다,근데 나는 허리가 좀 안좋아서 치료를 받아야 할 것 같아
허리가 갑자기 아프게 된거야?,공부하느라 오래 앉아있어서 아프더라고
올바른 자세를 유지할 수 있도록 노력해야겠네,맞아 내일은 물리치료부터 받으러 다녀와야겠다
아 청바지를 사야하는데,너 요즘에 청바지 많이 샀잖아
그래도 부족하다고!,하긴 디자인이 다양하니까 ㅋㅋ
마자 색깔도 다양하잖아,웅웅 ㅋㅋ 나도 하나 살라했는데
나랑 같이 백화점 가서 살래?,아 백화점은 좀 비싸지 않나?
아냐 싼 브랜드도 좀 있어,ㅋㅋ 입어보러 가볼래 그럼!
언니 이번 스타벅스 신메뉴 먹어봤어?,아직 안 먹어 봤어.
펌킨 스파이시 라떼 절대 먹지 마,그렇게 별로야?
돈이 너무 아까웠어.,근데 이름부터 이상하긴 하다.
우선 음료가 진짜 이상하고 크림 위에 뿌려진 가루도 별로야.,할로윈이라 호박 음료 출시한 건가?
근데 한국 정서와는 안 어울리는 것 같아.,나도 호박은 호박죽으로나 먹긴 해.
넌 제일 가보고 싶은 여행지가 어디야?,난 몽골 가고 싶어
몽골 가서 뭐 하고 싶은데?,저녁에 바닥에 누워서 별 구경 하고싶어
그렇구나 난 위생에 취약적인 곳은 별로 안가고 싶더라ㅜㅜ,몽골이 위생에 취약해?
응  거기 한 번 투어 나가면 볼일도 그냥 밖에서 구덩이 파고 보라고 한대,아 진짜? 깊게 알아본게 아니라 그런거는 몰랐어
몰랐구나 생각보다 되게 힘들다고 하더라,그래도 참고 가볼래/나 몽골에서 별보는게 소원이야
친구 건강이 많이 안좋아졌다고 어제 들었어,원래 건강이 좀 안좋은 친구였던거야?
응 태어날 때도 몸이 많이 약해서 걱정이었대,에구 그럼 지금 심각한 상황인거야?
그 정도는 아니고 두 세 달 동안은 계속 약을 먹어야 한대,그렇구나 그래도 심각한 건 아니라 다행이다
역시 건강이 제일 중요한 것 같다고 생각해,맞아 옛말에도 건강이 최고라고 하잖아
너도 항상 아프지 않게 조심해,너도 마찬가지로 다치치 않게 항상 조심해
잡화 필요한 게 있어!,오 어떤 걸 살려고 하는가?
하하 나 핸드메이드 컵 사고 싶어 하하,오 핸드메이드는 뭐가 달라?
제작기간이 2주 정도 소요돼 하하,아 진짜? 좀 정성 가득하네
그치 ㅋㅋ 그래서 빨리 시킬라고,그래그래 디자인도 잘 보고 골라
웅웅 나 봐둔 거 있는데 보여줄까?,그래! 내가 베스트를 골라주지
너 제주도 한달살기 알아?,웅  나 그거 해보는게 꿈이야 ㅜㅜ
나돈데 유튜브 보니까 엄청 재밌어 보이더라,돈도 그렇고 시간도 그렇고 쉽게 도전 할 만한건 아니라서 고민중이야 ㅠㅠ
난 돈만 있으면 되는데... 돈이 없어,그럼 나중에 같이 가서 한달살기 할래?
그래 우리 같이 돈 모아서 가자,좋아! 너랑 같이 가면 진짜 재밌겠다
혼자 가기 좀 무서웠는데 잘 됐다,맞아 ㅜㅜ 나도 혼자 가는거 두려웠는데 같이 가면 든든하고 좋지
오늘도 비타민 잘 챙겨 먹었지?,아니 오늘은 너무 바빠서 까먹었어
그래 이따 집에 가서 꼭 잘 먹어야 해,근데 비타민은 우리 건강에 어떤 도움이 되는거야?
몸이 필수로 요구하는 영양소를 채울 수 있게 되는거지,그렇구나 비타민 C 많이 먹는 건 아는데 자세한 건 몰라
비타민도 여러 종류가 있어 그래서 종합비타민을 선물한거야,네가 선물해 준 비타민만 먹으면 되는거지?
응 그것만 잘 챙겨먹어도 피로도 감소하고 좋은 점이 많을거야,그럼 앞으로는 진짜 잘 챙겨먹어 볼게 고마워
잡화를 또 쇼핑을 해야하는데!,아 전에도 보지 않았어? ㅋㅋ
웅웅 전에는 핸드메이드 컵 봤지,아하 이번엔 뭐 보는데?
나 이번엔 핸드메이드 카페트!,오 그거 좀 느낌 있는데
그치 ㅋㅋ 이쁜 디자인이 많더라구,나도 그런건 되게 유용할 거같아
웅 그리고 포인트 주기도 좋아서,하하 카페트는 좋은 선택이구나
너 부안 가본적 있어?,응 나 가본 적 있어
요즘 부안이 핫한 여행지래,아 정말? 거기 진짜 할것도 없고 볼것도 없는데
응  거기 염전 구경도 하고 찐빵도 먹고 오면 좋다고 하더라,난 부안가면 칼국수밖에 안 먹어
그리고 부안에 엄청 유명한 절도 있잖아,아 그래? 난 바다 밖에 안 가봤어
넌 부안에 대해 아는게 없네,가는데만 가서 그런가봐
몸에 좋은 과일이나 채소 추천할게 혹시 있어?,나는 오렌지나 사과 그리고 브로콜리 정도 추천해
그렇구나 그거 먹으면 몸이 바로 좋아지나?,그런건 아니고 건강 생각하면 잘 먹어주는게 중요하지
과일이나 채소를 먹으면 왜 건강해지는걸까,거기에 들어있는 비타민이나 영양소가 건강에 도움이 된대
그렇구나 나도 과일이나 채소 잘 챙겨먹어야겠다,근데 그냥 먹으려면 힘드니까 즙 같은 형태로 먹어봐
즙은 먹어봤는데 너무 쓴 것도 있더라고,요즘은 과일이랑 채소를 섞어서 먹기도 편해
오늘 쇼핑도 즐겁다,맞아 비록 건진  건 없지만 ㅋㅋ
아 백화점은 너무 비싸ㅜㅜ,맞아 백화점은 그런 점이 있지 ㅜㅜ
아 청바지 사고 싶었는데!,하하 그거 잘어울리긴 했는데
그래? 근데 일단 고민해봐야겠어,웅웅 온라인으로도 시킬 수 있으니까
맞아 너무 급하게 사면 좀 그래,하하 고민해보고 알려줘
나 이번에 신혼 여행 가서 낚시 하기로 했어,신혼 여행가서 낚시 한다는 사람 처음이야
응  배낚시는 한 번도 안해봐서 해보려고,배 멀미 하면 어떡하려고
배 타기전에 멀미약 먹어야지 너 배멀미해?,난 멀미 엄청 심하게 해/그리고 통통배는 멀미약 먹어도 안들어
통통배 아니고 낚시배라 괜찮지 않을까?,낚시배를 통통배라고 하잖아
그래? 처음 알았네  나 멀미 하면 어떡하지,토하면서 타야지 뭐 봉투 챙겨 가~
아 요즘 자꾸 배가 아픈데 왜 이러지,너무 많이 먹거나 기름진 음식 때문이지 않을까?
그런 것 같아 과식을 해서 아픈가?,내 생각에 감당할 수 없는 양을 먹고 있어
그럼 먹는 양을 줄이면 좀 건강해진다는 뜻이네,응 뭐든 적당히 먹고 과식하면 안돼
장 건강이 엄청 중요하다는데 더 신경써야겠다,유산균을 잘 먹어주는 것도 중요하다고 하네
프로폴리스라고 하는 그런 영양분 말하는거지,맞아 유산균 관련된 영양제도 한 번 찾아봐
아 가디건 사고 싶어서 눈물날 지경이야,아까 백화점에서 봤던 가디건 말하는 거야?
웅웅 그거 이쁘지 않았어?,그치 완전 너한테 핏도 딱 맞더라
그러니까 완전 고민돼,ㅋㅋ 근데 왜 안샀어
가격이 너무 비싸서 ㅋㅋ,하긴 가디건 종류는 비싸지
ㅋㅋ 그래서 돈 더 모으고 사야지,오 그래도 살 생각은 있네!
너 광주 가본 적 있어?,응 옛날에 잠깐 살았던 적도 있어
내가 말하는게 경기도 광주일까 광주 광역시 일까,전라도 광주겠지
맞아! 나 이번주 주말에 광주 여행 가거든,오 부럽다 나도 같이 가면 안돼?
좋지 새벽 다섯시에 출발 할 건데 괜찮아?,내가 출근하는 시간이네 주말에 가는거지?
응  같이 가서 맛있는것도 먹고 즐기다 오자,그럼 가능해 나 새벽인간 됐거든
건강에 좋은 음식이 뭐가 있을까,당근이 눈에 좋다고는 하더라고
아 근데 당근을 한 트럭 먹어야 좋아진다더라,그럼 좀 곤란한데 다른 방법 없어?
즙이나 알약 형태로 먹는 방법이 있긴 하지,농축해서 필요한 영양소를 뽑아먹는 방법이구나
응 그렇게 해서 홍삼액 같은게 많이 나오잖아,홍삼 혹시 먹어본 적 있니 그럼?
나 공부할 때 자주 먹었는데 기운 낼 때 좋더라고,그럼 나도 요즘 피곤한데 홍삼이나 사서 먹어야겠다
나 요즘 사고 싶은 게 있어,오 어떤게 사고 싶은데?
나 요즘 로퍼가 필요해,너 이미 있지 않아?
그렇긴 한데 다른 스타일로 하하,아하 뭐 봐둔 데 있어?
요즘 유명한 브랜든데 쇼룸도 있더라고,오 그럼 가서 신어보면 되겠네
맞아 ㅋㅋ 나 이미 다 봐뒀어,그러면 가서 보고 구매하자!
내 친구 제주도로 실습 간대.,오 정말? 무슨 실습이길래 제주도 까지 가?
유아실습이래 나도 따라 갈려고.,근데 넌 가서 뭐하려고?
제주도에서 살면 얼마나 재밌겠어.,재밌겠다  가서 맛있는 것도 많이 먹고 구경도 실컷 하다와  언제가?
아마 12월달쯤?,나도 제주도 가고 싶다 ㅠㅠ 안 간지 엄청 오래 됐어.
너도 나 가있을 때 놀러 와 내 친구 소개 시켜줄게.,그래  그럼 우리 같이 여행 다니자.
건강에 안좋은 습관은 뭐가 있을까?,내 생각에는 흡연이 제일 안좋은 것 같아
흡연이 제일 안좋다는 건 나도 동의해,연기를 들이마시는 행위가 좋을 수 없지
그리고 타인의 건강에도 해를 끼치잖아,맞아 비흡연자들이 흡연자 옆에 가면 괴롭지
흡연은 나에게도 타인에게도 백해무익한 행위야,가족 혹은 연인의 건강을 신경쓴다면 금연해야지
타인의 건강도 신경쓰는 멋진 사람이 되자,맞아 너도 절대 담배 시작하지 말고 알았지?
요즘에 양말에 관심이 많이 가더라고!,나도 지금 가지고 있는거 말고 이쁜 양말 사고 싶어!
내가 좀 알아봤는데 보타라고 들어봤어?,아니 처음 들어보는 브랜드야!
지금 코엑스에 팝업스토어가 입점해있다고 하더라고!,오호 ㅋㅋ 한번 구경하러가볼까?
응 ㅋㅋ 그리고 본 매장은 합정에 있다고하네?,오 그러면 합정갔을 때 양말좀 사오자!
응 ㅋㅋ 내가 신어보니까 되게 편하더라고!,ㅋㅋ 디자인도 이쁜거 많으면 좋겠다
우리 베트남 갔다온게 벌써 2년 전 일이야...,헐 완전 추억이다/진짜 재밌었는데 그치?
응 그때는 그게 마지막이 될 줄 몰랐는데,맞아 거기라도 갔다 와서 참 다행이야
다행이기도 하고 차라리 안갔으면 좋은 것 도 모르고 살텐데...,그래도 갔다 와서 추억이 됐잖아
맞아 다음에도 너희랑 같이 해외여행 가고싶어,나도 가서 맛있는거 먹는게 제일 행복해
우리 미리 김칫국 마셔보자 어디로 갈까?,일단 멀리 떠나자! 유럽으로!
요즘 암 말기 유튜브 영상을 많이 보고 있어,어떤 내용이 주로 담겨 있는 거야?
항암 치료받는 브이로그 같은 게 많이 올라와,암 환자들도 유튜브를 올리는구나
응 생각보다 그런 분들이 되게 많더라,나는 주변에 암 환자가 없어서 접 해볼 일이 없었는데 간접 경험이 되는 것 같아
나도 뭔가 경각심을 가지게 되고 건강관리를 잘해야겠다고 생각했어,맞아 건강은 잃고 나서 후회하면 늦어
내일부터 영양제도 잘 챙겨 먹고 운동도 더 열심히 해야지,나도 건강관리에 신경써야겠어
집에 전구가 나간 것 같아,그럼 새로 하나 사야겠네?
응 ㅋㅋ 그래서 쿠팡에서 알아보고있어!,쿠팡에서 배달 받아도 괜찮아?
응 ㅋㅋ 안전 포장되서 오더라고,그게 가끔 깨져서 오는 경우도 있더라고!
그러면 교환 받아야지뭐!,그래도 조심해서 주문해!
알겠어 ㅋㅋ 판매처를 잘 알아보고 할께,그래 ㅋㅋ 쿠팡은 배달빨라서 그래도 좋겠다
나 드디어 신혼 여행 일정 다 짰어!,제주도 어디어디 갈 거야?
제주도 전부 한 바퀴 돌 꺼야.,몇 박 며칠 가는데?
4박 5일  가서 맛있는거 먹을 생각에 기대돼!,4박 5일동안 다 돌 수 있어?
응  렌트해서 시간은 충분해.,재밌겠다... 가자마자 뭐 부터 먹을거야?
고사리 해장국! 가자마자 그거 먼저 먹을 거야.,난 만약에 제주도 가면 고기 국수 먼저 먹을 거야.
친구 아버지가 갑자기 쓰러지셨대,아이고 저런 어쩌다 그렇게 되셨대?
자세히는 못 들었는데 뇌졸중이신가봐,그런 건 골든타임이 참 중요한데 쾌차하셨으면 좋겠다
다행히 친구가 일찍 발견해서 병원에 금방 가셨다더라,친구도 놀랐을 텐데 잘 다독여줘
처치가 조금만 늦었더라도 위험할 뻔 하셨다네,사소한 증상이 먼저 나타나서 그럴 때 빨리 병원에 가야 한대
맞아 말이 어눌해지거나 행동이 느려지는 등의 증상이 있어,증상을 그냥 지나치지 않고 빨리 병원에 가는 습관을 들이자
마우스 패드가 필요할 것 같은데 어디 좋은데 없나?,음 어떤 용도로 사용하려고 하는데?
그냥 ㅋㅋ 이것저것 다 쓰기 좋은거,휴대성이 좋은걸로 사려는거야?
음 ㅋㅋ 휴대성 좋으면 좋을 것 같아,그러면 약간 게임용이랑 비슷하게 사면 되겠다
사이즈는 좀 작았으면 좋겠어,그 레이저라는 브랜드 괜찮은 것 같아
오호 프로게이머들이 많으 쓰는거야?,응 ㅋㅋ 그래서 추천해주는거야!
나 가보고 싶은 여행지가 생겼어!,어디 가보려고?
이집트! 가서 피라미드 보고 올 거야,오 멋지다 나도 이집트 가보고 싶은데
그런 건축물들 실제로 보면 얼마나 멋있을까 궁금해,그니까  엄청 웅장하겠지?
크기에 압도 당할 것 같아,가서 낙타도 타 보고 싶다
동물이 힘들지 않을까?,그러네 ㅜㅜ 내가 생각이 짧았다 ㅠㅠ
요즘 젊은 세대 건강 문제가 심각하대,어떤 문제인지 혹시 알고 있어?
"보통 성인 비만이랑 불면, 우울 같은 문제더라","육체적, 정신적 건강이 다 문제구나"
응 보통 육체적 건강을 신경쓰는데 정신적 건강도 중요해,맞아 우울증 걸린 친구들 보면 사는게 사는게 아니더라
자기 자신을 엄청 비하하고 괴로워하는 친구도 봤어,정신적인 건강이 난 더 중요하기도 한 것 같아
맞아 몸은 아프면 낫지만 마음은 그렇지 않잖아?,나도 네 말에 엄청나게 공감해
모니터를 하나 새로 살까 생각중이야,오호 어디 모니터 사려고?
나는 삼성에서 구매할까 생각 중인데!,삼성에 봐둔 모니터가 있어?
그 스마트 모니터라고 들어봤어?,오 그건뭐야? ㅋㅋ 스마트?
응 ㅋㅋ 거기 넷플릭스도 들어가있고 좋아!,오호 ㅋㅋ 아이디만 있으면 되는건가?
응 ㅋㅋ 약간 티비 느낌으로 사용하는거지,오호 ㅋㅋ 나쁘지 않네 사도 괜찮을 것 같아
우리 나중에 둘이서 배낭여행 가자,좋지 어디로 갈까?
나는 아무데나 상관 없어 유럽 쪽 어때?,유럽을 배낭 여행으로 가기에는 너무 위험하지 않을까?
둘이가면 괜찮을 거야,우리 소매치기 당해서 거지 되는 거 아니야?
너 왜 이렇게 부정적이니?,내가 걱정이 많아서 그래 ㅠㅠ 근데 재밌겠다
그럼 너 말고 다른 애랑 가야겠다,왜 그래~ 나랑 같이 가자
너 요즘 몸이 안좋아보이는데 괜찮아?,응 잠을 많이 못자서 피곤한가봐
혹시 왜 불면을 겪고 있는지 알려줄래?,심리적인 요인이 진짜 큰 것 같아
흠 스트레스를 많이 받고 있다는 뜻이구나,맞아 시험 때문에 엄청난 스트레스를 겪고 있어
