req,res
ㅋㅋ 준비완... 너는 몇시 출발할거야?,나? 이미 밖에는 나왔어/요가 갔다가 점심사먹고 가려고 ㅋㅋ
ㅋㅋ 아 요가 오늘도 가는구나 ㅋㅋ 건강 잘 챙긴다,요가끝 하하 3명 왔더라
ㅋㅋ 아 오전이여서 사람 없긴 하겠다,그치 그래도 아무도 없을까봐 걱정했는디 다행스
1:1 수업 될뻔했네 ㅋㅋ 이제 백신 맞으러 가?,점심 사먹고 가려구/너무 배고픔 ㅠ
ㅋㅋ 오늘 몸 상태 어때,아주 좋음 ㅋㅋ 타이레놀도 준비완료해서 걱정없으
나 지금 대전이야.,대전은 어쩐 일로 갔어?
대전이 교통의 중심지잖아.,어디 가려고 하는데?
대구에 볼일이 있어서.,그럼 한 번에 대구로 가면되지/왜 대전을 경유해서 가는 거야?
아 여기에도 볼일이 있어서.,볼 일이 아주 많구나/그럼 고속버스 탄 거야?
이게 훨씬 빠른 것 같아서.,그래 처음부터 그렇게 가지
슈퍼마리오 해봤어?,당연하지 내가 슈퍼마리오 고수거든
노래도 중독성 있잖아 하하,웅웅 캐릭터들도 넘 귀여워!
하하 맞아 캐릭터들 진짜 매력있지,나는 그 버섯들이 귀여웡
하하 맞아 쪼꼬미들,히히 루이지로도 게임 할 수 있는거 알아?
하하 아 진짜 몰랐는데? 그게 되는구나,그 조작 방법이 있단당 하하
하하 아하 나중에 알려줘!,하하 구랭 나는 히든 맵도 다 알고 있지
와 진짜 네이버페이 어플 활성화 하려나봐,아 왜왜?뭐 행사 해?
편의점 5개사 다 이용가능해 네이버페이,와...페이코처럼 그렇게 바꿨나보네
네이버페이 이벤트로 편의점 5개사 다 돌면 1천점씩 추후적립,오...좋네 네이버...무슨 내부 규제들어가서 상황 안좋아보이던데  페이는 활성화 됐네
미니스톱은 안보여; 어딜 가더라도...4천원 벌었다,아앜 ㅋㅋ 미니스톱은 동네에 있는지도 모르겠다
추후적립 잊고살면 들어오긴하니까,그치 어차피 들어오게 되있으니까 카드 포인트처럼 ㅋㅋ
이번에 동생아이디랑 내 아이디로 각각 사야지,오 ㅋㅋ 좋네 나도 다이소 들를건데 오늘
아 어제 닭발 짱이였어,역시 닭발은 한신이야
"1+1 화,수만 되는거지?",응  한번에 사서 쟁기자
근데 이미 4개 쟁겼잖앜 ㅋㅋ,ㅋㅋ  그렇긴해 ㅋㅋ 존맛탱
냉동실에 넣어두면 오래 먹을 수 있겠지?,응 ㅋㅋ 양많아서 든든하다
언제 먹을까?,이번주 토욜날 또 먹을래?
나 토욜에 약속 있는데 ㅜㅜ,엄마랑 나랑 먹을게
어차피 많으니깐 그렇게해,응응  ㅠㅠ벌써 먹고파
한신은 국물 닭발계의 넘버원이야 ㅋㅋ,진짜 소스 비법좀 알고싶다
그니깐 집에서 엄마가 만들땐 그 맛이 안나던데...,그치... 그맛 똑같이 내는 사람 없을듯
오빠 회기역에서 어떻게 삼전역까지 가는지 알아?,경의중앙선 타고 왕십리 가서 2호선 타고 잠실까지 가는 거 아니야?/갑자기 그건 왜 물어?
저 방법 말고 다른 방법은 없어?,일단 왕십리까지 가서 신분당선 타고 9호선 갈아타는 방법도 있어/근데 걸리는 시간은 아마 비슷할거야
그런데 경의중앙선이 왜 이렇게 안 오지?,원래 경의중앙선이 배차간격이 길어/아마 지금 시간이면 더 오래 기다려야 할 거야
아 그렇구나 약속 시간 내에 갈 수 있을지 모르겠네ㅠㅠ,늦을 것 같으면 왕십리까지라도 택시 타고 가
엄마 아빠는 연애결혼했어요?,아니 중매 반 연애 반
누가 먼저 고백했어요?,아빠가
만난 지 몇 번 만에 고백하셨어요,첫날에
빠르다,엄마가 좋았대 그냥
맞선은 어디서 봤어요,종로에서
아직도 거기 있어요?,없어졌어
연애할 때는 어디서 주로 만났어요,호텔 커피숍
그때는 호텔 안에만 커피숍이 있었어요?,그렇지
동물의 숲 게임 해봤어?,당연히 해봤지 ㅋㅋ/닌텐도로 하는건데 꽤나 재밌어
어떤 점이? 하하,뭔가 키워간다는게 재밌는 것 같아
오호 하하 자기 마을 가꾸는 건가?,그런느낌이지 하하 시간도 현재 시간하고 같아
오 진짜? 되게 신기하네,그래서 아침 일찍 일어나서부터 하는 경우도 있어 ㅋㅋ
와 ㅋㅋ 중독되면 힘들겠다,ㅋㅋ 그래서 힘들었어
낼 어디 갈래?,낼 대공원 갈까?/자기에게 울산의 거대공원 소개해줄게 깜짝 놀랄거다
너보다 울산 많이 돌아다닌것같아,그럴리가/무려 31년 울산토박이를
동구에만 있었잖아,몬슈리니
아 잠깐 울산대 인근에도 있었지,자기진짜
박물관 가봤어?,미국땅도 한번 안밟아봤으면서/웃겨진짜
체코?,이탈리아도 안가봤자나
태국?,나
말레이?,덩유럽 여행갈게
아 지난번에 대한항공 마일리지몰에서 네임택 못산거... 이번에 판매일정 떴다,ㅋㅋ 오...어떻게 알았어?
아 그냥 느낌에...한번 순회해봐야되겠다 싶어서 홈페이지 들어감 ㅋㅋ,ㅋㅋ 오...잘들어갔었따 ㅋㅋ
예전에 사람들이 사재기 해가지고... 이제 구매 수량 1인 1개로 팍 줄였다 ㅜㅜ,와 사재기...그걸 왜 사재기해?
마일리지가 애초에 항공권 비싸게 사서 모아진거라서...; 진짜 이상하지,와...플미 붙여서 파냐 사람들 또? 약았다
그렇다고 비싸게 주고 살 정돈 아니지 마일리지로는 사도,마일리지 너 얼마나 있어 대한항공?
완전 예전에 2011년인가 12년도에 끊었던거 ㅋㅋ,좋겠다... 그때 마일리지가 지금까지도 존재하는구나
비행기값은 기억은 안난다 ㅜ,ㅋㅋ 쩐다...나도 한번 대한항공 마일리지 얼마있나 봐봐야겠다
ㅋㅋ 8년정도 됐네,대한항공 마일리지 무기한이야? ㅋㅋ
한 10년인가... 무기한은 아니었던거같아 축소했었던듯,그치...무기한은 없겠지...모든 포인트가...
마라탕 먹고싶어,ㅋㅋ 안먹고싶은게 있냐
근데 특히 마라탕이랑 꿔바로우가 먹고싶어,우리 시켜먹는곳?
응응 진미마라탕 거긴 진짜 찐이야,ㅋㅋ 거기 양이 혜자지
가성비 갑인데 맛도 갑임,ㅋㅋ  근데 한번먹으면 살 엄청찔듯
그건 그래 ㅠㅠ... ㅋㅋ 거기꿔바가 진짜 맛나는데,맞앜 ㅋㅋ 언제한번 시켜먹자
진짜 시켜먹자...제발...플리즈,ㅋㅋ 난대신 만원만 냄
난 이만원내고 넌 만원만 내고...어이없어,언니가 더 마라탕 좋아하잖아 ㅋㅋ
그건 맞아...그래서 손해지만 조인하여 시키지,그치 혼자시키기엔 돈이 부담이지
응 삼만원 돈이니 조금 손떨려요,ㅋㅋ 그니깐 내가 만원내는것도 감사하라고
이번에 엑셀 배우려고,엑셀은 왜 배우려는 거야?
아 경영학과에 엑셀 쓸 일이 많아서,엑셀 활용도가 그렇게 높아?
응 경영과학부터 해서 안 쓰이는데가 없어,그럼 어디서 배우게?
컴퓨터 학원 다니려고,학원비는 얼마 정도 인데?
한달에 20 정도 하는 듯해,배우는 김에 컴퓨터 활용 능력도 시험 봐봐
빌라로 이사 갈거야,빌라로? 왜 갑자기 빌라로 가고 싶어진거야?
일단 빌라가 실평수가 넓더라,그건 그렇지
그래서 빌라로 이사 가고 싶어,그런데 원룸에서 살다가 빌라로 가면 사야할게 꽤 많을걸
여기서 살다가 가면 살게 많긴 하겠다,응… 에어컨 같은 것도 다 사야해
흠 그래도 한번 사고 나면 오래 쓰지 않을까?,그건 그렇겠지만 이사 다닐때 이사비용도 만만치 않을거 같아서
하긴... 하 고민 되네...,그래도 넓은게 좋다면 빌라도 나쁘지 않지
이번에 어학연수 가,어디로 어학연수 가는데?
아마 필리핀으로 갈 것 같아,필리핀에서도 영어를 쓰나?
당연하지 그런데 물가가 싸,그러면 어학연수 하기에 좋겠다
그렇지 가서 상대적으로 부담이 없지,영어공부에 집중하기 좋겠다/몇 주 짜리 프로그램이야?
아마 12주 짜리일 것 같아,그러면 3달동안 필리핀에 있어?
아니 4달동안 있을거야,왜 한 달 더 있는거야?
중국 부동산 시장이 폭락할 위기래.,갑자기 무슨 일이래?
그래서 세계 증시가 떠들썩하대.,대기업이니까 파장이 크겠다./부동산 거품은 좀 빠져야 해.
장마기간되니까 곰팡이 피더라 ㅠㅠ,제습 돌려야겠다 너...
제습도 자주하고 물먹는 하마도 집에 있는데ㅠㅠ,그 정도면 최선을 다했네...
응 그런데도 벽지에 곰팡이 펴서 속상...,보일러 한번 켜서 돌려주는거 어때?
보일러를 틀어야한다구?,응 그러면 곰팡이가 잘 안핀다더라고
아 여름에도 그래서 보일러 틀어야 하는거구나,응! 집 관리 차원에서 틀라고 하더라
오늘 틀고 자야겠다,틀고 잘것 까지는 없고! 한 두시간만 돌려!
요새 사교육이 넘 과열된 것 같아.,맞아. 요즘도 대치동 가면 바글바글하더라고.
언제 사교육이 없어질까?,나는 안없어질 거라고 생각해.
맞아. 그럴 수도 있겠다.,오빠도 사교육 많이 했어?
너는 사교육 많이 받았어?,나도 조금 받았어. 영어랑 수학학원.
아 다들 하는구나.,그치 안하면 뒤쳐지는 느낌을 받으니까.
공교육의 질이 더 좋아져야 할텐데.,맞아. 그래야 사교육이 근절될 것 같아.
언니 저번에 주식 다 정리했다고 했었지?,응 저번에 다 정리했지.
언니 주식 팔길 잘한 것 같아.,이번에 파란불 뜬 거 말하는 거지?
미국에서 부채한도 협상이 늦어져서 그런가봐.,부채한도 협상이 뭔데?
나라가 얼마까지 빛을 질 수 있는지 정하는 협상이래.,민주당이랑 공화당이 팽팽히 맞서고 있구나.
미국이 정말 강대국인  걸 또 느끼게 되네.,전 세계 주식시장이 미국의 영향을 받잖아.
아무튼 빨리 협상이 되었으면 좋겠어.,나도 그랬으면 좋겠다.
살이 너무 쪄서 살을 빼야겠어,그 이야기만 몇번째야...
그러니까 말이야... 근데 진짜 빼야겠어,한약 받은거 있잖아... 그거 먹어
내일부터는 정말 챙겨먹으려고,나도 요새 한약먹는데 살이 좀 빠졌어
효과가 진짜 있나봐!,나도 몰랐는데 그런거 같더라구
내일부턴 진짜 시간 맞춰서 먹는다...,꾸준히 먹는게 제일 중요해 그래야 살이 빠지지
목표 몸무게까지 힘내본다...,한약 먹고 적응되면 운동도 같이 하고...
영양제 챙겨 먹는 거 있어?,"나 프로바이오틱스랑 프리바이오틱스, 비타민c 요렇게! 너는?"
나는 예전에 샀다가 안 먹고 버려야되서 안 사려고,아 ㅋㅋ 나도 그런거많아 ㅋㅋ
효과 좋은거 추천해 줘 봐,비타민d 랑 뭐또샀었는데
먹으면 좀 다른 것 같아?,효과가 좋았으면  꾸준히 먹었겠죠? ㅋㅋ
ㅋㅋ ㅋㅋ 근데 먹는 것도 부지런해야 돼 너무 귀찮잖아,꾸준히 안먹어서 효과를 못본건가? ㅋㅋ/마자 ㅋㅋ 귀찮아서 안먹게돼
종합비타민 말고 비타민 C 만 먹는 거야?,응 회사에서 준거있어서 그것만 먹어치우려고  먹는중 ㅋㅋ/원래 비타민은 안챙겨먹어
우와 회사에서 비타민 도 줘?,너 챙겨 먹을거있으면 회사에 두고 먹어봐/그나마 잘 챙겨 먹게돼
영양제 은근히 다 크다,우리회사 그런회사 아닌데 주더라/어디서 났나봐 ㅋㅋ/마자 영양제 짱크지
좋은 거래처가 있나 봐,그러게 그런거 줄사람들이 아닌데 ㅋㅋ
퐁퐁 쓰는 대신에 비누 쓰는데 나름 괜찮은거 같아,세정력이 괜찮아?
응 사서 한번 써보고 괜찮아서 언니가 만들어 주는걸로 쓰는중 !,와 언니가 그런것도 만들어주셔?
응 손재주가 좋아서,아무튼 환경에는 비누가 더 좋겠다
응 나도 처음엔 설거지가 이게 제대로 되나 했는데 잘 되더라구,나도 주방세제 말고 비누 같은걸로 바꿔야겠다
우리가 쓰는 비누 말고 주방용 비누가 있어!,오 종류가 따로 있구나?
응 괜찮다면 내가 집에 있는거 보내줄게 한번 써봐!,그럼 나야 너무 고맙지
2호선 타는데 성수행 너무 짜증난다.,나도 그렇게 생각해
왜 여기서 멈추는 걸까?,지하철도 쉬어야 하니까 그렇겠지
맞아 차량기지 들어가는 걸로 알고 있어.,근데 왜 하필 성수일까
용답동에 있어,아 지나가면서 본 것 같아
차량기지가 있어서 그런가?,서울교통공사 건물 있는 곳 아니야?
다음에는 순환선을 잘 타는 게 낫겠지?,응 성수행을 피해서 타
언니 오늘 일본에서 지진 난 거 들었어?,이번에 6.1로 크게 났다며.
내 친구 진원지 가까이에 살아서 엄청 놀랐대.,친구는 몸은 무사하대?
컵은 좀 깨졌는데 다친 데는 없대.,일본은 이런 자연재해가 무서운 것 같아.
언제 닥칠지 모르는 게 무섭지.,아무튼 친구가 무사해서 다행이다.
밤에 그런거라 엄청 놀랐나봐.,나도 갑자기 밤에 땅이 흔들리면 너무 놀랄거야.
적어도 친구 일본 있는 동안에는 큰 지진 안일어났으면 좋겠다.,나도 같이 기도할게.
오늘 점심 배달 비빔밥 시킴 ㅋㅋ,오 배달 비빔밥 ㅋㅋ 참치맛?
아니 야채 비빔밥에 청국장 세트 ㅋㅋ,ㅋㅋ 와 청국장 좋다
점심 뭐 먹었어?,나는 맘스터치/나는 칼국수!
오 ㅋㅋ 싸이버거 먹었어?,어어 싸이버거라던데 싸이버거가 아니였어;
아 ㅋㅋ 왜? 맛 별로?,겉에는 싸이버거 스티커인데 ㅋㅋ 내용물은 새우불고기버거;
아 뭐야 ㅋㅋ 직원 실수?,ㅋㅋ 그런가봐 새우불고기버거 포장지 미리 안만들어놨나봄 ㅋㅋ
아나 ㅋㅋ 근데 가격 다르지않아?,ㅋㅋ 어어 다르지 새우불고기버거로 시킨게 맞긴해서
아 잘못 나온게 아니라 너가 새우불고기를 시킨거구나,어어 회사에서 단체로 시켜준게 새우불고기버거인데 ㅋㅋ 포장지만 싸이버거였어
아 ㅋㅋ 싸이버거 먹었냐고 물어봤는데 싸이버거래서 싸이버거 먹은줄,ㅋㅋ 포장지만 싸이버거 ㅋㅋ
2호선은 사람이 너무 많은 것 같아.,주요 지역에 가잖아
그래서 그런가 발 디딜 틈이 없네,사람 많은 시간에 피해서 타면 돼
그러게. 출근시간이라 삼성역 지나니까 사람이 우루루 빠지네.,응 출퇴근 시간에 제일 많지
배차를 늘렸으면 좋겠는데.,이미 지하철 사업이 적자잖아
그건 다른데에서 채워야지,아니지 문제점부터 고치지 않으면 적자는 더 심해지지
그런가? 어떤 문제점들이 있을까?,수익 비용의 문제지
요즘 애들은 공부하기 힘들겠어,왜요?
예전과 달라서 뛰어 놀지도 못하고 책상에서 붙어 있잖아,나도 그랬어요
많이 힘들었지,네 경쟁하는게 싫었어요
공부를 안하면 안되는 세상이잖니,늦게 태어날수록 더 힘든 거 같아요
나도 그렇게 생각해,그런데 그렇게 배웠는데도 실생활에 사용할 수 있는 지식이 많이 없는 거 같아요
그게 문제인 것 같애,저번에 아르바이트 인수인계하는데 그 사람이 대분수가 뭔지 모르더라고요
그것도 몰라,그러게요
머리 스타일 좀 바꿔볼까 하하,오오 뭐 본거 있어?
머리 길러서 파마 해볼까 하하,오 나도 히피 다시 할까 고민 중 하하
하하 나는 가르마펌도 생각해보는중,오? 스핀스왈로우 펌도 이쁘돈데!
하하 그거는 근데 머리가 너무 상해서 ㅠㅠ,근데 요즘은 가르마 펌이 요즘 유행인가?
가르마 펌은 유행지나긴했지 하하,남자들 머리는 요즘 어떤게 유행일까낭
그냥 요즘은 유행보다 자기한테 어울리는게 최고인듯해 하하,하하 마자 얼굴형에 어울리는 머리!
아 방금 회사 책상위에 본죽 통 있어서 과장님한테 이거 뭐냐고 물어봤거든? ㅋㅋ,어어 본죽통 ㅋㅋ 그 자주색 뚜껑?
